"label","domain","title","description","city","country"
,"www.memorystudies-frankfurt.com","Home - Frankfurt Memory Studies Platform",,,
,"igeeksoccer.com","I Geek Soccer | What Do You Geek?","Welcome to I Geek Soccer! I built this site in hopes of informing and inspiring every soccer geek like me. Soccer is my addiction, and I Geek Soccer is my outlet.",,
,"cityhallscoop.com","City Hall Scoop – South Pasadena News and Updates from City Manager Stephanie DeWolfe","Follow City Hall Scoop! Get South Pas updates delivered directly to your inbox.",,
,"vimeo.com","Vimeo | The world’s leading professional video platform and community","Join the web’s most supportive community of creators and get high-quality tools for hosting, sharing, and streaming videos in gorgeous HD and 4K with no ads.",,
,"everybodysmag.com","Everybody's - Caribbean American Magazine","Caribbean American Magazine",,
,"www.parisist.com","Parisist | Awesome Art Ideas","Art is characterized by the difficulty of growing on its own without the support of anyone. In the 15th and 16th centuries, there was a Medici family in the",,
,"disnaija.com","Nigeria News, Nigeria Newspapers, Entertainment & Politics. DisNaija.Com","Nigeria News, Newspapers, Entertainment, Politics, Lifestyle, Sports, Education & A Resource Section That Contains Links To Government & Private Agencies.",,
,"irannewsgazette.com","Iran News Gazette | News From Iran",,,"Iran"
,"www.watershedpost.com","Watershed Post | News, arts, environment and culture from around the Catskills",,,
,"floralparkdispatch.com","Floral Park Dispatch",,"Floral Park",
,"futurehandling.com","FutureHandling",,,
,"useinsider.com","Insider | Growth Management Platform"," Discover Insider, the world's first integrated Growth Management Platform, fueling growth across the sales funnel for digital marketers across the globe",,
,"www.indexexchange.com","403 Forbidden",,,
,"pressks.com","Latest online updates | #1 News Updates | Cooking | PressKs","Here Pressks provides info of Latest online updates, News, Cooking Info, Education, Entertaining and guest posting ""Write to us"" is also available.",,
,"www.cultofmac.com","Cult of Mac | Tech and culture through an Apple lens","Tech and culture through an Apple lens",,
,"www.absolutelygospel.com","Absolutely Gospel Music – Promoting Music that is Absolutely Gospel",,,
,"www.elsevier.com","Elsevier | An Information Analytics Business | Empowering Knowledge","Elsevier is a global information analytics business that helps institutions and professionals progress science, advance healthcare and improve performance.",,
,"www.bevnet.com","BevNET.com -- Beverage industry news, reviews, jobs, and events/conferences","Covering the business of the beverage industry. Provides daily content, industry events, and job listings.",,
,"www.wmicentral.com","White Mountain Independent | The White Mountain Independent's Online Edition","The White Mountain Independent provides news from Arizona's White Mountains. Covering Show Low, Pinetop-Lakeside, Springerville/Eagar, Snowflake, Concho, Greer, Alpine, St. Johns and Heber/Overgaard in Apache and Navajo Counties.","Greer",
,"www.kpvi.com","kpvi.com | News That Works For You",,,
,"www.soprissun.com","
                            The Sopris Sun – Carbondale, CO News
                    ","Read The Sopris Sun for Carbondale, CO news. The Sopris Sun is proud to be Carbondale’s community supported, weekly newspaper. As a nonprofit founded in 2009, we endeavor to reflect the diverse faces of Carbondale, CO and the Roaring Fork Valley. Read the current issue and find out what’s happening in Carbondale!","Carbondale",
,"www.anorak.co.uk","Anorak News - Pop culture, media, sport and weirdness","For the fifth time, the big Hollywood AGM for TV types was hosted by comedian Ricky Gervais. Like all telly, the Golden Globes sticks with the familiar until","Hollywood",
,"whiteplainscnr.com","White Plains CitizeNetReporter | In 2018: 1.1  Million Pages Viewed. 117,063  Unique Visitors Make 29,700 Visits a Month. 321 Visits a Day. 2,028,191 Hits NoBots, The White Plains Daily News Service Since 2000 A.D. John F. Bailey,  Editor (914) 997-1607 wpcnr@aol.com  Cell: 914-673-4054. News Politics Personalities Neighborhoods  Schools Finance Real Estate Commentary Reviews Policy Correspondence Poetry Philosophy Photojournalism Arts. TV: White Plains Week 7:30 FRI, 7 MON & People to Be Heard 8PM THURS, 7 PM SAT on FIOS CH 45, ALTICE CH 76  ""Fighting for Truth, Justice and the American Way. EXTRA! EXTRA! READ ALL ABOUT IT!",,"White Plains",
,"bahamaspress.com","Bahamaspress.com | The Real News in The Bahamas",,,
,"www.palmspringslife.com","Palm Springs Life Magazine | Palm Springs California","Palm Springs Life Magazine in Palm Springs California - is the complete online source for everything Palm Springs California","Palm Springs",
,"rilawyersweekly.com","Rhode Island Lawyers Weekly",,,
,"www.sup-internationalmag.com","SUP INTERNATIONAL MAGAZINE | No.1 for SUP Technique Tips, News, Equipment Reviews, Videos and the Best Features Online","No.1 for SUP Technique Tips, News, Equipment Reviews, Videos and the Best Features Online",,
,"www.thewetumpkaherald.com","thewetumpkaherald.com | Elmore County's Oldest Newspaper",,,
,"fishgame.com","Texas Fish & Game Magazine - Texas Outdoor Nation (fishgame)","Texas Fish & Game Magazine (www.fishgame.com) is the number one resource for the Texas Outdoor Nation. For more than 30 years, Texas hunters and anglers in both freshwater and saltwater have looked to Texas Fish & Game for full coverage of Texas outdoor action.","Texas",
,"olympics.nbcsports.com","Olympics News, Scores, Video | NBC Sports' OlympicTalk",,,
,"sportslens.com","Sportslens.com - Football News | Football Blog","Football News | Football Blog",,
,"www.lebanondemocrat.com","lebanondemocrat.com | Only the best!",,,
,"www.bigwestracing.com","Big West Racing - Auto Racing News and Classifieds","Auto racing news and classifieds. Big West Racing is the western region hub for short track information. NASCAR, USAC, URSS, and all the other sanctioning bodies are covered as well as tracks such as CNS, Perris, Meridian, Santa Maria, Ventura and many more.","Perris",
,"www.thecalifornian.com","The Californian News Section","Salinas California News - thecalifornian.com is the home page of Salinas California with in depth and updated Salinas local news. Stay informed with both Salinas California news as well as headlines and stories from around the world.","Salinas",
,"buffalohockeycentral.com","Buffalo Hockey Central - BHC",,"Central",
,"verocommunique.com","Vero Communiqué | In-depth Insight on Important Issues","In-depth Insight on Important Issues",,
,"plantandcivilengineer.com","Home - Plant and Civil Engineering",,,
,"www.mandolincafe.com","Mandolin Cafe","Forum, Classifieds, Tablature, Chords, News, Builders, Workshops and more.",,
,"www.avorinet.com","Welcome to Avoriaz | Avorinet.com","Discover unique Avoriaz local insights from locals who know. Plan & book it all; Places to Stay, Things to Do, Restaurants, and more. Explore with us today",,
,"www.education-today.co.uk","Education Today – Education Today Magazine",,,
,"www.keystoneedge.com","Keystone Edge -",,,
,"www.hokkaidoexplorer.com","Hokkaido Explorer - What is happening in Hokkaido?","What is happening in Hokkaido?",,
,"www.chasecooper.com","Chase Cooper - Operational Risk & Compliance Management Software & Solutions","Operational risk management software, GRC consultancy & training. Advanced risk intelligence serving clients in 80 countries, request a demo here.",,
,"www.greenoptimistic.com","The Green Optimistic - clean, green technology news","Publishing the best alternative energy and green technology news since 2008, with an optimistic hint.",,
,"www.pharmaceuticalprocessingworld.com","403 Forbidden",,,
,"www.rightsidenews.com","Right Side News - The Right News for Americans","Right Side News publishes accurate information about threats against Western civilization. Only the right news from trusted sources.",,
,"www.phparch.com","php[architect] | The site for PHP professionals, Magazine, Training, Books, Conferences","The site for PHP professionals, Magazine, Training, Books, Conferences",,
,"www.rossiterandco.com","Business Video Specialists | Studio Rossiter","High performance video production that outperforms your marketplace. Punch above your weight. Non-stop marketing, training & safety video since 1988. 11 awards.",,
,"www.jdsupra.com","Need-to-Know News, Insights, & Intelligence for Business Leaders | JD Supra ","JD Supra is a daily source of legal intelligence on all topics business and personal, distributing news, commentary & analysis from leading lawyers & law firms...",,
,"www.greensburgdailynews.com","greensburgdailynews.com | Your Community Newspaper Since 1894",,,
,"www.abd.org.uk","Alliance of British Drivers","The Alliance of British Drivers is a voluntary organisation promoting the interests and concerns of Britain’s drivers. For drivers who think for themselves.",,
,"www.twulasso.com","- The Online Edition of Texas Woman's University's Official Newspaper - The Lasso","The Online Edition of Texas Woman's University's Official Newspaper - The Lasso","University",
,"www.arquitecturaviva.com","Arquitectura Viva · Revistas de Arquitectura","ARQUITECTURA VIVA - REVISTAS DIGITALES - Arquitectura - revistas - noticias de arquitectura - noticias",,
,"bostoncollege.forums.rivals.com","EagleAction.com","Complete football, basketball, baseball and recruiting coverage and breaking news of the Boston College Eagles.",,
,"kurdistantribune.com","An independent platform for Kurdish news and opinion. | The Kurdistan Tribune","The Kurdistan Tribune is an independent platform for Kurdish news and opinion. We speak the truth while promoting the well-being of our people and the cause of Kurdistan.",,
,"wcms.com","94.5 WCMS | Your Outer Banks Country Station","Listen to Autumn & Justin in the morning, get caught up with Captain Marty's Fishing Reports, keep up with area events, and win contests with 94.5 WCMS.",,
,"deepazworld.blogspot.com","Hues n Shades","Featuring art & artists, galleries & exhibitions, traditional & contemporary art from India and elsewhere & some personal art.",,"India"
,"www.woonsocketcall.com","woonsocketcall.com | The Blackstone Valley's Neighborhood Newspaper",,,
,"www.mainlinemedianews.com","mainlinemedianews.com | Serving the Main Line from Bala Cynwyd to Malvern",,,
,"wadsam.com","
			Wadsam | Afghanistan  Business News		",,,"Afghanistan"
,"defence-blog.com","Defence Blog – online military magazine",,,
,"www.mtv.co.uk","Latest Shows, Music, Celebrity, & Entertainment News | MTV UK","Watch all the latest MTV shows, check out all the biggest and best music videos, and read all the breaking celebrity and entertainment news ",,
,"packerswire.usatoday.com","Green Bay Packers News, Rumors, Scores, Schedule, Stats and Roster | Packers Wire","Get the latest Packers news, schedule, photos and rumors from Packers Wire, the best Packers blog available",,
,"grenadachronicle.com","Grenada News","Daily news from Grenada and the Caribbean ",,"Grenada"
,"www.bahamasspectator.com","Bahamas News","Daily news from the Bahamas & the Caribbean",,"Bahamas"
,"www.boxofficepro.com","403 Forbidden",,,
,"www.1023xlc.com","102.3 XLC | Lake County's Best Variety!","Lake County's Best Variety!",,
,"nebraska.forums.rivals.com","HuskerOnline.com","HuskerOnline.com: Complete football, basketball, baseball and recruiting coverage and breaking news of the University of Nebraska Huskers.","University",
,"cultmtl.com","403 Forbidden",,,
,"aviationweek.com","Aviation Week Network - Portal Home | Aviation Week Network",,,
,"armchairgeneral.com","403 Forbidden",,,
,"www.blackeoejournal.com","Black EOE Journal - America's Leading African American Business and Career Magazine","America's Leading African American Business and Career Magazine",,
,"southcarolina.forums.rivals.com","GamecockCentral.com","GamecockCentral.com: Complete football, basketball, baseball and recruiting coverage and breaking news of the South Carolina Gamecocks.",,
,"spacebiff.com","SPACE-BIFF! | Fiercely Independent. Independant? Crap.","Fiercely Independent. Independant? Crap.",,
,"www.theregister.co.uk",,,,
,"highschool.latimes.com","HS Insider – Young journalists covering stories that matter.","High School Insider enables students to post their stories on LATimes.com and report on issues that matter to them and their communities.",,
,"www.avoyellestoday.com","Avoyelles Today | Your news, sports and entertainment leader for Avoyelles Parish.",,,
,"caymannewsservice.com","403 Forbidden",,,
,"www.interviewmagazine.com","403 Forbidden",,,
,"www.jbaynews.com","JBAY News | News from Jeffreys Bay and Kouga Area in South Africa","South Africans are barely into the new year, and despite President Ramaphosa's assurance in December 2019 that there would be no loadshedding until mid-January",,
,"www.drydeadfish.co.uk","Open Source news | Linux news | Open Source | Anti Microsoft news","Open Source news, Linux news, Open Source, Anti Microsoft news, anti Microsoft, UK.",,
,"bluegrassireland.blogspot.com","The Bluegrass Ireland Blog",,,
,"westsidetoday.com","403 Forbidden",,,
,"www.columbiadailyherald.com","The Daily Herald: Local News, Politics, Entertainment & Sports in Columbia, TN","Get the latest breaking news, sports, entertainment, obituaries - The Daily Herald",,
,"opensource.com","Opensource.com | Opensource.com",,,
,"www.bfi.org.uk","Homepage | BFI",,,
,"www.beachmetro.com","Beach Metro Community News – The Beach's source for news since 1972","A Toronto non-profit newspaper serving the Beach, Beach Hill, Birch Cliff, Cliffside, Crescent Town, East Danforth, Gerrard India Bazaar, and Upper Beach since 1972.","Toronto",
,"www.pravdareport.com","News and analytical materials - PravdaReport","News stories, photo galleries, photo reports, analytics, videos on Russia's oldest news website. We invite you to be our guest for live video feeds to discuss latest",,"Russia"
,"thebristolmag.co.uk","The Bristol Magazine Online - Bristol's biggest monthly magazine","The Bristol Magazine - A local lifestyle magazine covering events, theatre, art, culture, restaurants, bars, interiors and more in Bristol","Bristol",
,"www.horncastlenews.co.uk","Horncastle News","A Horncastle perspective on news, sport, what's on, lifestyle and more, from your local paper the Horncastle News.",,
,"basketball.dailyherald.com","Daily Herald - Suburban Chicago's Information Source","Daily Herald is suburban Chicago's largest daily newspaper. Daily Herald provides a local perspective with local content such as the northwest suburbs most comprehensive news on the web. Your source for updated news from local to national.","Chicago",
,"www.focusdailynews.com","Current News - Focus Daily News","Focus Daily News is the largest suburban newspaper in Texas. Locally owned and operated FDN is dedicated to the southern suburbs of Dallas covering","Texas",
,"horizon.scienceblog.com","403 Forbidden",,,
,"exhaust.racerxonline.com","Racer X Exhaust - Motocross, supercross, and motorsports humor and culture","Exhaust, Racer X’s opinion, humor, and culture outlet. Never too serious, Exhaust is something on the side, taken from the top, and started at the bottom. Don’t tell anyone!",,
,"www.newmarketjournal.co.uk","Newmarket Journal - the latest News and Sport from Newmarket","Newmarket Journal brings you all the latest local news, sport, what's on and lifestyle in Newmarket","Newmarket",
,"chiefswire.usatoday.com","Kansas City Chiefs News, Rumors, Scores, Schedule, Stats and Roster | Chiefs Wire","Get the latest Chiefs news, schedule, photos and rumors from Chiefs Wire, the best Chiefs blog available",,
,"blog.nathanbransford.com","Nathan Bransford | Writing, Book Editing, Publishing - Helping writers achieve their dreams!","Read the blog by the author of ""How to Write a Novel"" and the ""Jacob Wonderbar"" books.",,
,"www.gamenguide.com","Gamenguide",,,
,"www.becclesandbungayjournal.co.uk","Beccles and Bungay News & Sport - Beccles & Bungay Journal","Latest news, sport, and what's on for Beccles, Bungay and the surrounding Norfolk areas from the Beccles & Bungay Journal.","Norfolk",
,"www.ecumenicalnews.com","Ecumenical News.com - Daily Christian, Ecumenical News Online","The Ecumenical News is a comprehensive online news resource reporting on global ecumenical developments and events from a Christian perspective.",,
,"www.latinone.com","Latin One",,,
,"gwinnettmagazine.com","403 Forbidden",,,
,"www.jupiterbroadcasting.com","Jupiter Broadcasting","Independent coverage of Linux, BSD, Open Source, System Administration, Information Security, News, Software Development and Discussion.",,
,"theroanokestar.com","Home - The Roanoke Star News","The Roanoke Valley's Best Source for REAL News, Sports and Opinion",,
,"brevity.wordpress.com","BREVITY's Nonfiction Blog | (Somewhat) Daily News from the World of Literary Nonfiction","(Somewhat) Daily News from the World of Literary Nonfiction",,
,"www.ulstertatler.com","Home","Ulster Tatler is a lifestyle and society magazine based in Northern Ireland which was founded in 1966. Established in 1966, the Ulster Tatler is now Northern Ireland's longest established and most widely read monthly. It has coverage of events in the Northern Ireland social calendar as well as local fashions. The tone of the magazine is very much to look of the positive side to life in Northern Ireland.",,
,"thelaurelofasheville.com","The Laurel of Asheville lifestyle magazine","The Laurel of Asheville lifestyle magazine features stories on the arts, music, events, food, communities and recreation of Western North Carolina.","Asheville",
,"omahamagazine.com","Omaha Magazine","Omaha Magazine, LTD. is a publishing company in Omaha that prints six publications created in-house: Omaha Magazine, Omaha Home, B2B Omaha, The Encounter, HerFamily, and 60 Plus in Omaha. Omaha Magazine also conducts the annual Best of Omaha™ and Best of B2B™ contests.","Omaha",
,"www.freaklore.com","Freak Lore - Aliens, Ghosts, Demons, UFOs, Unexplained Mysteries and more!","Bringing readers unusual paranormal stories, including tales of monsters and bizarre happenings from around the world.",,
,"www.aboutstark.com","403 Forbidden",,,
,"www.rsfmagazine.com","

Rancho Santa Fe Magazine - The Official Community Magazine for Rancho Santa Fe, CA 92067
","The Official Community Magazine for Rancho Santa Fe, CA 92067",,
,"johnredwoodsdiary.com","John Redwood's Diary | Speaking for England","Speaking for England",,
,"www.artnews.com","ARTnews.com – The Leading Source for Art News & Art Event Coverage","ArtNews.com has been tracking the development of visual, contemporary, ancient and international art since 1902.",,
,"thehuddle.com","The Huddle | Fantasy Football Cheat Sheets, Rankings, Sleepers & Award Winning Draft Advice","Fantasy Football Cheat Sheets, Rankings, Sleepers &amp; Award Winning Draft Advice",,
,"peoplesdailyng.com","
   
 Peoples Daily Newspaper ",,,
,"www.csoonline.com","CSO | Security news, features and analysis about prevention, protection and business innovation.","CSO offers the latest information and best practices on business continuity and data protection, best practices for prevention of social engineering scams, malware and breaches, and tips and advice abut security careers and leadership.",,
,"www.pennysaverplus.com","Pennysaver | Coupons & Classifieds","Conquer the savings and improve your life with blogs, coupons, classifieds and trusted local businesses in your neighborhood from the Pennysaver.",,
,"intowner.com","InTowner Publishing Corp.","InTowner Publishing Corp. - ",,
,"wherepeteris.com","Sucuri WebSite Firewall - Access Denied",,,
,"argonautnews.com","403 Forbidden",,,
,"www.allpakistaninews.com","Pakistan News Urdu News  Read Latest Pakistani Breaking News Online","All Pakistani News is your one spot news Portal where you can read online latest breaking Urdu news from Pakistan along with videos and other stuff",,"Pakistan"
,"usf.forums.rivals.com","RunningtheBulls.com","Complete football, basketball, baseball and recruiting coverage and breaking news of the University of South Florida Bulls.","University",
,"thegrayzone.com","The Grayzone | Investigative journalism on politics and empire","The Grayzone is an independent news website dedicated to original investigative journalism and analysis on politics and empire.",,
,"temple-news.com","The Temple News – A watchdog for the Temple University community since 1921.",,,
,"www.thegraphicleader.com","
		Portage News, Sports, Entertainment, Business, Life & Opinion | Portage Daily Graphic	","Find Portage breaking news, latest stories, recent happenings, events and updates in Portage, Manitoba. Coverage includes local, Manitoba, Canada & World news, updates from Manitoba sport teams, business & entertainment world. Exclusive coverage, photo galleries, videos and much more from Portage Daily Graphic.","Portage","Canada"
,"antiochherald.com",,,,
,"www.kuic.com","95.3 KUIC | Your Hometown Station","Your Hometown Station",,
,"cnstopstories.com","CNS top stories",,,
,"btn.com","Big Ten Network - Big Ten Network's website","Big Ten Network's website",,
,"www.theirishworld.com",,,,
,"dolphinstalk.com","Dolphins Talk - Miami Dolphins Blog - News and Talk","Our Miami Dolphins Blog is the number one source for news and information. Join the crew as we discuss everything Miami Dolphins football all year long.",,
,"thetemenosjournal.com","ttj – by PaulaB","American born, Canadian raised she/her political blogger, poet, nature photographer, gardener, cyclist, introvert.",,
,"silodrome.com","Silodrome - Gasoline Culture","Silodrome is the home of Gasoline Culture and an essential daily read for those with a love of cars, motorcycles, gear, gadgets, films, art, and racing. The site is updated twice daily with all-new, fresh articles that you won't find anywhere else, and best of all, it'll never cost you a dime.",,
,"www.greeknewsonline.com","  Greek News - Greek-American Weekly Newspaper  ",,,
,"bexleyconservatives.wordpress.com","London Borough of Bexley Conservatives. – Trusted By Bexley. ","Bexley's Conservative Council is independently rated as one of the UK's best run Councils.","Bexley",
,"www.kernersvillenews.com","Kernersville News","Kernersville News Website",,
,"www.linuxandubuntu.com","Home - LinuxAndUbuntu",,,
,"thereportervt.wordpress.com","The Brandon Reporter – News for Brandon, Pittsford, Proctor, West Rutland, Leicester, Sudbury, Whiting and Goshen","News for Brandon, Pittsford, Proctor, West Rutland, Leicester, Sudbury, Whiting and Goshen","Brandon",
,"ogn.theonion.com","Onion Gamers Network | The Onion - Video game coverage from America's Finest News Source.","All the latest gaming coverage from The Onion, America's finest news source. ",,
,"finance.yahoo.com","Yahoo Finance - Stock Market Live, Quotes, Business & Finance News","At Yahoo Finance, you get free stock quotes, up-to-date news, portfolio management resources, international market data, social interaction and mortgage rates that help you manage your financial life.",,
,"ncstate.forums.rivals.com","TheWolfpacker.com","TheWolfpacker.com: Complete football, basketball, baseball and recruiting coverage and breaking news of the North Carolina State University Wolfpack.",,
,"carycitizen.com","CaryCitizen – Cary, North Carolina news, food, community and events",,"Cary",
,"glasstire.com","Glasstire | Texas Visual Art News & Reviews","Texas Visual Art News & Reviews",,
,"mdcoastdispatch.com","News Ocean City MD | Maryland Coast Dispatch | OCMD Newspaper","Get local Ocean City Maryland news with Maryland Coastal Dispatch or known to the locals as ""The Dispatch"" for all things Maryland Eastern Shore and more!","Maryland",
,"theappalachianonline.com","The Appalachian – The Student News Site of Appalachian State University","The Student News Site of Appalachian State University","University",
,"www.lakeshoreadvance.com","
		Exeter, Grand Bend and area News, Sports, Entertainment, Business, Life & Opinion | Exeter Lakeshore Times-Advance	","Find Exeter, Grand Bend and area breaking news, latest stories, recent happenings, events and updates in Exeter, Grand Bend and area, Ontario. Coverage includes local, Ontario, Canada & World news, updates from West sport teams, business & entertainment world. Exclusive coverage, photo galleries, videos and much more from Exeter Lakeshore Times-Advance.","Exeter","Canada"
,"techreport.com","Home - The Tech Report",,,
,"thekoalition.com","The Koalition","The Koalition offers video game news, previews, reviews, podcasts and more from some of the most passionate gamers on the internet.",,
,"www.morrowcountysentinel.com","403 Forbidden",,,
,"www.bullionvault.com","Buy Gold, Silver & Platinum Bullion Online | BullionVault","Buy gold, platinum and silver online. Ultra secure silver, platinum and gold bullion for private investors, with international storage, and always at wholesale gold, silver and platinum prices.","Buy",
,"xcmag.com","Home | Cross Country Magazine – In the Core since 1988","Cross Country Magazine is a paragliding, paramotoring and hang gliding magazine covering news, reviews, travel, adventure, techniques, tips and events",,
,"www.granthamjournal.co.uk","The Latest News & Sport From Grantham - Grantham Journal","Grantham Journal brings you all the latest local news, sport, what's on and lifestyle in Grantham","Grantham",
,"www.theringer.com","The Ringer","Sports, pop culture, and tech.",,
,"flowingdata.com","FlowingData","FlowingData",,
,"www.primeinspiration.com","Prime Inspiration - Apple, Gadgets, Android, Microsoft","Prime Inspiration is a web technology magazine that provides useful tips, featured news, rumors, and resources on software, apps and gadgets.",,
,"www.laptopmag.com","Laptop Mag: Find the Perfect Laptop, Tablet or 2-in-1 for You","Laptop Mag reviews and benchmarks the latest laptops, tablets and 2-in-1s; takes you hands-on with new products; and helps you save time with smart tips. ",,
,"georgiatech.forums.rivals.com","JacketsOnline.com","JacketsOnline.com: Complete football, basketball, baseball and recruiting coverage and breaking news of the Georgia Tech Yellow Jackets.",,
,"www.jazziz.com","JAZZIZ Magazine","For more than three decades, JAZZIZ Magazine has been covering the music scene, documenting innovations, charting industry trends and following the artists whose lives so colorfully inform our own. The award-winning JAZZIZ Magazine is your one-stop destination for entertainment in the music world.",,
,"www.cuttingthechai.com","Cutting the Chai",,,
,"beta.newstodaynet.com",,,,
,"claudiamcgillart.wordpress.com","Claudia McGill and Her Art World",,,
,"www.muscleandfitness.com","Muscle & Fitness - Workouts, Nutrition Tips, Supplements & Advice","Your ultimate source for full workout plans and advice on building muscle, improving nutrition, and using supplements.",,
,"www.ripleyandheanornews.co.uk","Ripley & Heanor News","A Ripley perspective on news, sport, what's on, lifestyle and more, from your local paper the Ripley & Heanor News.","Ripley",
,"affiliatetip.com","403 Forbidden",,,
,"www.espncricinfo.com","Check Live Cricket Scores, Match Schedules, News, Cricket Videos Online | ESPNcricinfo.com","Find Live Cricket Scores, Match updates, Fixtures, Results, News, Articles, Video highlights only at ESPNcricinfo. Read Ball by Ball Commentary, Series schedule of all ICC International & Domestic Cricket Team Matches Online.",,
,"moneyhighstreet.com","MoneyHighStreet.com – Personal and Business Finance","MoneyHighStreet.com helps you get to grips with personal and business finance matters. Tips and information to help you make and save money.",,
,"princetonherald.com","Princeton | Princeton Herald",,"Princeton",
,"jamaicans.com","Home - Jamaicans.com",,,
,"rollingboxcars.com","Rolling Boxcars – Where Gaming Comes at you like a Freight Train","Where Gaming Comes at you like a Freight Train",,
,"abc.com","ABC Home Page - ABC.com","Watch the ABC Shows online at abc.com. Get exclusive videos and free episodes.",,
,"insidehockey.com","Inside Hockey – Get Inside!",,,
,"www.asiasentinel.com","Asia Sentinel – Independent news and analysis about Asia's politics, economics, culture and more","Independent news and analysis about Asia's politics, economics, culture and more","Asia",
,"humanevents.com","Home | Human Events",,,
,"hashilthsa.com","Ha-Shilth-Sa Newspaper |",,,
,"www.wolvesbite.com"," 403 Forbidden
",,,
,"www.currentargus.com","Carlsbad Current-Argus: Breaking news, Sports, Lifestyle, Opinion","Your local source for breaking news, sports, business, classifieds, and entertainment in Carlsbad and the surrounding area.","Carlsbad",
,"www.lehifreepress.com","Lehi Free Press | Your source for Lehi's local news",,"Lehi",
,"www.aknewsfeed.com","Alaska's News Feed - Latest News and Trending Topics in America","Latest News and Trending Topics in America",,
,"stompandstammer.com","Stomp And Stammer: News • Music • Noise • Opinion • Garbage","Stomp and Stammer is the only magazine that matters. We've been providing the pop culture lowdown for Atlanta’s music hounds since 1996. Hell yeah!","Atlanta",
,"www.worldofcruising.co.uk","World of Cruising Magazine","World of Cruising is a luxury publication packed with the latest cruise trends and our destination guides to inspire you for your next cruise.",,
,"www.theinsidepress.com","The Inside Press - Magazines serving the communities of Northern Westchester","Magazines serving the communities of Northern Westchester",,
,"tillamookradio.com","Tillamook Radio Home - Tillamook Radio",,,
,"original.antiwar.com","Antiwar.com Original -",,,
,"mspmag.com","Best of the Twin Cities - Mpls.St.Paul Magazine","Find out about the best places to dine, shop, go out, and live a healthy life from the editors of Mpls.St.Paul Magazine. Get the latest Twin Cities lifestyle news and ideas, plus search our editor-curated restaurant, shops, health, and wedding guides of resources in Minneapolis and St. Paul.","Minneapolis",
,"www.northkoreatimes.com","ERROR: The request could not be satisfied",,,
,"news.xbox.com","Homepage - Xbox Wire",,,
,"www.allotsego.com","AllOTSEGO.com | News of Otsego County",,,
,"www.realsimple.com","Real Simple: Home Decor Ideas, Recipes, DIY & Beauty Tips","Let Real Simple provide smart, realistic solutions from DIY crafts and recipes to home decor ideas, all to make your life easier.",,
,"www.wfls.com","93.3 WFLS | Today's New Country","Today's New Country",,
,"iraninfo24.com","Iraninfo24 | Iran Info 24 | Iran Breaking News | Iran Opposition | Iranian New Articles",,,
,"www.howtoforge.com","Howtoforge Linux Tutorials.","HowtoForge - Linux Howtos and Tutorials.",,
,"www.milb.com","The Official Site of Minor League Baseball | MiLB.com Homepage",,,
,"fashionbombdaily.com","403 Forbidden",,,
,"theguardsman.com","403 Forbidden",,,
,"www.saffronwaldenreporter.co.uk","Saffron Walden and Uttlesford News and Sport - Saffron Walden Reporter","Latest news, sport, and what's on for Saffron Walden, Duxford, Great Chesterford and the surrounding Essex areas from the Saffron Walden Reporter.","Essex",
,"www.modelairplanenews.com","Model Airplane News - RC Airplane News | Radio Control Plane & Helicopter News, Tech Tips, Reviews","RC Airplane News | Radio Control Plane & Helicopter News, Tech Tips, Reviews",,
,"theasiadialogue.com","Asia Dialogue",,,
,"www.mansionglobal.com","Mansion Global - Find Luxury Homes and Mansions for Sale","Welcome to Mansion Global, a new international luxury real estate listings site, connecting affluent buyers with luxury listings, premium content and original market news and insights.",,
,"www.burnleyfootballclub.com","Burnley Football Club - Home of The Clarets",,,
,"catholicherald.co.uk","Catholic Herald | Breaking news and opinion from the online edition of Britain's leading Catholic newspaper","Breaking news and opinion from the online edition of Britain’s leading Catholic newspaper on Catholic Herald…",,
,"www.csbj.com","The Colorado Springs Business Journal","The Colorado Springs Business Journal is the top business news resource for Colorado Springs and the Pikes Peak region.","Colorado Springs",
,"www.brighouseecho.co.uk","Brighouse Echo","A Brighouse perspective on news, sport, what's on, lifestyle and more, from your local paper the Brighouse Echo.","Brighouse",
,"in.news.yahoo.com","Yahoo News India",,,"India"
,"www.mikroe.com","Hardware and Software Tools for the Embedded World - MikroElektronika","Buy among 1000+ MikroElektronika original products: Compilers, Development boards, Add-on Boards, Programmers Debuggers and more","Buy",
,"www.vice.com","VICE - Original reporting and documentaries on everything that matters in the world.","The definitive guide to enlightening information.",,
,"bjournal.com","The Business Journal","Magazine for business in the Tri-Cities, TN Area",,
,"www.classic-american.com","Home - Classic American","Classic American car magazine celebrates the style and glamour of cars and trucks made in the US of A. Gloriously powerful sports and muscle cars such as Mustangs, Corvettes, Camaros and Chargers take centre stage with everything from prewar vintage pioneers to the tailfinned wonders of the ’50s profiled and pictured as well. ",,
,"www.hattiesburgamerican.com","Hattiesburg American|Hattiesburg, MS","Hattiesburg MS News - hattiesburgamerican is the home page of Hattiesburg MS with in depth and updated Hattiesburg local news. Stay informed with both Hattiesburg MS news as well as headlines and stories from around the world.","Hattiesburg",
